Date,Product Category,Product Name,Region,Sales Rep,Quantity,Unit Price,Discount,Revenue,Cost,Profit,Customer ID,Order ID
2024-08-11,Books,History,North,Bob Smith,16,692.18,0.2,8903.47,3584.32,5319.15,CUST9544,ORD32248
2024-10-16,Books,Non-Fiction,Central,Bob Smith,10,506.99,0.28,3648.13,2384.8,1263.34,CUST1193,ORD69196
2023-02-10,Home,Furniture,West,Carol Davis,16,338.42,0.15,4577.64,2372.88,2204.77,CUST6801,ORD83862
2024-08-04,Clothing,Jeans,Central,David Brown,1,543.99,0.02,531.38,340.31,191.06,CUST9998,ORD58170
2024-12-31,Sports,Golf,West,Bob Smith,6,752.27,0.11,3999.84,1661.12,2338.73,CUST7107,ORD27942
2024-08-23,Books,Science,North,Bob Smith,9,208.86,0.06,1766.72,925.8,840.92,CUST6220,ORD41552
2024-09-03,Electronics,Headphones,North,David Brown,13,129.08,0.05,1588.4,877.45,710.95,CUST9698,ORD79393
2024-05-03,Electronics,Phone,East,Eve Wilson,11,143.36,0.16,1317.75,527.99,789.76,CUST6344,ORD35512
2024-10-04,Books,Non-Fiction,East,Bob Smith,19,702.56,0.05,12747.72,7507.09,5240.63,CUST2700,ORD66205
2024-11-11,Electronics,Tablet,East,Eve Wilson,7,996.71,0.0,6967.87,2947.18,4020.68,CUST6610,ORD91088
2024-06-10,Electronics,Laptop,South,Carol Davis,13,500.5,0.15,5545.82,2791.81,2754.01,CUST9729,ORD28076
2023-10-10,Sports,Tennis,Central,David Brown,1,775.8,0.18,638.77,373.06,265.71,CUST9358,ORD51957
2023-07-17,Sports,Golf,North,Bob Smith,12,423.24,0.13,4419.29,2115.05,2304.25,CUST2668,ORD11467
2023-10-27,Sports,Golf,South,David Brown,12,620.5,0.06,6962.5,4832.98,2129.52,CUST2039,ORD77830
2024-12-22,Electronics,Phone,South,Eve Wilson,6,85.26,0.25,381.66,174.84,206.82,CUST7061,ORD27213
2024-04-26,Home,Kitchen,East,Carol Davis,19,601.95,0.27,8336.55,3740.82,4595.73,CUST3387,ORD36215
2024-06-23,Clothing,T-Shirt,Central,Alice Johnson,15,303.56,0.03,4395.71,2108.45,2287.26,CUST1630,ORD15648
2023-08-05,Clothing,Hat,East,David Brown,12,930.34,0.21,8796.76,5787.96,3008.8,CUST4874,ORD11048
2023-11-19,Home,Kitchen,North,David Brown,15,533.14,0.15,6778.02,3489.78,3288.24,CUST8642,ORD97727
2024-05-01,Electronics,Tablet,South,Alice Johnson,7,85.57,0.06,560.39,270.96,289.43,CUST9909,ORD12633
2023-08-11,Books,Science,Central,David Brown,11,238.54,0.24,2005.8,1360.65,645.15,CUST5168,ORD49342
2024-05-19,Electronics,Tablet,South,Alice Johnson,1,263.94,0.04,253.2,169.58,83.62,CUST7619,ORD54391
2024-12-01,Books,Science,West,Alice Johnson,12,228.98,0.29,1940.06,799.81,1140.24,CUST2104,ORD94839
2023-10-18,Electronics,Camera,East,David Brown,14,183.88,0.25,1930.24,972.98,957.26,CUST9114,ORD79286
2024-07-07,Home,Furniture,East,Carol Davis,7,700.91,0.27,3557.6,1768.44,1789.16,CUST8056,ORD20854
2024-10-22,Clothing,Jeans,North,Eve Wilson,8,815.96,0.04,6247.73,3957.26,2290.47,CUST3527,ORD91060
2023-12-12,Sports,Soccer,South,Eve Wilson,11,68.17,0.01,742.83,519.29,223.55,CUST9706,ORD12337
2024-07-01,Electronics,Phone,South,Bob Smith,13,800.33,0.05,9922.33,4728.23,5194.1,CUST7755,ORD16148
2024-06-24,Home,Decor,South,Carol Davis,17,277.44,0.17,3927.77,2508.56,1419.21,CUST6257,ORD46221
2023-05-31,Home,Decor,North,Carol Davis,10,730.39,0.03,7075.22,3316.29,3758.93,CUST8137,ORD30454
2024-10-11,Home,Garden,North,Alice Johnson,12,380.87,0.01,4521.59,2000.47,2521.11,CUST1330,ORD88410
2023-07-12,Sports,Golf,Central,Alice Johnson,15,342.59,0.16,4326.13,2814.52,1511.61,CUST5083,ORD56505
2023-07-23,Sports,Tennis,North,Bob Smith,2,78.38,0.06,146.93,71.6,75.33,CUST8082,ORD70036
2024-02-14,Sports,Soccer,East,Carol Davis,18,82.01,0.18,1207.01,754.97,452.04,CUST1014,ORD67829
2024-03-28,Home,Appliances,North,Alice Johnson,5,652.9,0.15,2779.61,1376.79,1402.82,CUST3118,ORD55579
2024-08-26,Electronics,Camera,North,Eve Wilson,18,737.3,0.17,10956.55,6134.65,4821.89,CUST2377,ORD57419
2023-01-15,Books,History,East,Alice Johnson,9,308.18,0.12,2448.64,1376.62,1072.03,CUST9032,ORD61609
2023-06-30,Home,Appliances,Central,Bob Smith,2,599.58,0.24,917.25,526.61,390.64,CUST6640,ORD63198
2023-12-06,Sports,Football,South,David Brown,3,15.44,0.18,38.12,18.03,20.09,CUST9675,ORD49560
2024-01-24,Electronics,Camera,North,Alice Johnson,6,755.79,0.09,4128.1,1700.01,2428.09,CUST2505,ORD47483
2023-04-05,Clothing,Shoes,West,Bob Smith,18,663.15,0.22,9254.33,4031.41,5222.92,CUST8149,ORD52464
2023-12-20,Home,Garden,West,Bob Smith,16,862.55,0.2,11014.8,7121.94,3892.86,CUST2757,ORD84064
2023-05-28,Sports,Basketball,East,Alice Johnson,10,58.01,0.24,440.11,268.83,171.28,CUST1349,ORD95744
2024-06-22,Electronics,Tablet,East,Carol Davis,16,262.06,0.01,4167.85,2213.69,1954.17,CUST8066,ORD21470
2024-11-17,Electronics,Tablet,North,Eve Wilson,10,927.85,0.04,8863.74,5926.76,2936.98,CUST8822,ORD12401
2024-04-22,Electronics,Phone,West,David Brown,12,865.59,0.08,9557.39,5431.37,4126.02,CUST3177,ORD19168
2023-01-31,Books,Non-Fiction,Central,Eve Wilson,15,522.79,0.19,6349.93,3036.69,3313.24,CUST4802,ORD48115
2024-10-13,Electronics,Tablet,West,Bob Smith,13,619.11,0.07,7457.42,4185.59,3271.83,CUST7822,ORD39924
2024-11-02,Home,Furniture,North,Bob Smith,4,340.9,0.21,1074.48,467.24,607.25,CUST1341,ORD21208
2023-02-23,Sports,Basketball,West,Carol Davis,15,612.99,0.07,8586.6,3653.08,4933.52,CUST7163,ORD23942
2024-11-14,Books,Science,West,Eve Wilson,14,549.57,0.02,7547.02,4725.31,2821.7,CUST7119,ORD90182
2024-09-18,Books,Biography,Central,David Brown,12,772.5,0.17,7724.04,3612.61,4111.43,CUST6983,ORD93222
2023-09-09,Sports,Football,East,Alice Johnson,3,694.69,0.19,1686.79,884.71,802.08,CUST9031,ORD59707
2023-06-15,Books,Science,West,Carol Davis,7,943.02,0.27,4815.55,2537.43,2278.12,CUST1429,ORD75151
2024-01-16,Books,Biography,North,Eve Wilson,17,738.02,0.25,9429.63,5988.29,3441.34,CUST9414,ORD99460
2024-10-10,Clothing,T-Shirt,North,Bob Smith,13,408.67,0.09,4843.26,3387.34,1455.91,CUST2963,ORD91024
2024-10-02,Sports,Football,South,Alice Johnson,13,203.34,0.23,2038.05,1176.17,861.88,CUST7549,ORD84532
2024-11-18,Sports,Basketball,South,David Brown,4,117.01,0.11,418.44,232.19,186.25,CUST6499,ORD94519
2024-12-27,Books,Fiction,South,Alice Johnson,20,725.72,0.27,10622.86,4611.28,6011.58,CUST7384,ORD66466
2024-08-22,Home,Garden,East,David Brown,6,203.38,0.11,1086.95,659.69,427.26,CUST8801,ORD80552
2023-04-26,Home,Appliances,East,Carol Davis,20,529.44,0.21,8341.1,4770.1,3571.0,CUST4279,ORD61934
2024-11-02,Books,Fiction,West,Alice Johnson,16,662.83,0.1,9514.26,5723.18,3791.08,CUST5873,ORD97599
2024-01-14,Sports,Golf,West,David Brown,7,794.69,0.09,5070.69,2416.53,2654.16,CUST3154,ORD25826
2023-06-11,Electronics,Laptop,North,Carol Davis,8,413.42,0.04,3159.58,1603.18,1556.4,CUST6039,ORD74625
2023-10-15,Electronics,Headphones,Central,Bob Smith,16,814.61,0.21,10297.43,5314.44,4982.99,CUST8260,ORD86556
2024-02-02,Electronics,Laptop,North,Bob Smith,2,615.3,0.01,1213.71,811.52,402.2,CUST6465,ORD12145
2024-09-01,Clothing,Hat,South,David Brown,8,443.8,0.02,3495.13,2416.06,1079.07,CUST8215,ORD66960
2023-03-21,Home,Kitchen,Central,Bob Smith,17,893.42,0.26,11171.65,4551.39,6620.27,CUST9880,ORD75305
2024-02-09,Home,Furniture,South,Carol Davis,7,10.75,0.27,54.8,33.21,21.59,CUST9579,ORD22368
2023-07-12,Books,Non-Fiction,East,Eve Wilson,2,585.16,0.21,921.55,574.08,347.47,CUST4883,ORD70338
2024-06-14,Clothing,Hat,South,Alice Johnson,9,931.02,0.04,8044.37,4319.32,3725.05,CUST3811,ORD55390
2023-11-22,Sports,Basketball,West,Eve Wilson,14,130.27,0.14,1571.37,741.38,829.99,CUST7370,ORD18485
2024-11-09,Books,Fiction,Central,Eve Wilson,5,139.31,0.28,503.03,273.73,229.3,CUST4390,ORD73576
2024-07-10,Books,Biography,Central,David Brown,18,867.93,0.09,14168.22,6881.92,7286.3,CUST2052,ORD19362
2024-03-12,Sports,Golf,South,David Brown,12,997.86,0.04,11463.07,7062.74,4400.33,CUST2827,ORD29090
2024-11-15,Home,Appliances,Central,Bob Smith,7,829.05,0.05,5518.87,3209.85,2309.02,CUST4376,ORD77760
2024-01-18,Clothing,T-Shirt,South,Bob Smith,16,666.97,0.3,7514.75,5165.94,2348.8,CUST9932,ORD20250
2024-12-05,Sports,Football,West,David Brown,18,697.01,0.05,11882.12,8075.74,3806.38,CUST3226,ORD65652
2023-12-30,Sports,Tennis,East,Eve Wilson,8,183.89,0.03,1434.15,783.93,650.22,CUST4585,ORD36871
2024-12-29,Clothing,Jacket,West,David Brown,12,417.75,0.26,3708.04,1685.2,2022.84,CUST6077,ORD33866
2023-02-25,Electronics,Phone,South,Eve Wilson,3,518.92,0.04,1486.78,731.72,755.06,CUST1509,ORD28124
2023-09-08,Home,Furniture,North,David Brown,13,282.35,0.07,3396.11,2294.65,1101.46,CUST7263,ORD32994
2024-01-25,Home,Appliances,East,Bob Smith,16,168.25,0.18,2220.1,1273.28,946.82,CUST6941,ORD72077
2024-02-03,Books,Non-Fiction,South,Carol Davis,13,837.26,0.24,8244.65,5745.55,2499.11,CUST6364,ORD36914
2024-02-26,Sports,Basketball,Central,Carol Davis,4,870.82,0.1,3127.51,1463.09,1664.42,CUST4292,ORD84146
2024-02-04,Books,Science,West,Eve Wilson,3,691.35,0.1,1867.46,998.0,869.46,CUST8044,ORD55469
2024-05-23,Home,Decor,East,David Brown,20,717.09,0.28,10285.79,6718.98,3566.81,CUST6497,ORD97218
2023-09-15,Electronics,Headphones,East,Eve Wilson,10,858.65,0.28,6188.48,3657.67,2530.81,CUST4153,ORD20266
2024-03-28,Sports,Tennis,North,Bob Smith,1,72.48,0.13,63.29,32.38,30.9,CUST7570,ORD88023
2023-08-24,Clothing,Hat,Central,Bob Smith,12,884.76,0.2,8494.94,4188.11,4306.83,CUST2662,ORD22943
2024-11-16,Home,Appliances,East,Bob Smith,19,86.07,0.04,1562.52,923.63,638.89,CUST5572,ORD67849
2023-10-19,Electronics,Laptop,South,David Brown,15,119.04,0.04,1709.11,846.01,863.1,CUST1901,ORD88900
2024-03-14,Sports,Basketball,South,Eve Wilson,12,968.8,0.26,8617.03,3850.0,4767.03,CUST1998,ORD29394
2023-06-13,Home,Kitchen,North,Bob Smith,16,532.78,0.29,6017.25,3088.11,2929.14,CUST3913,ORD55765
2023-05-06,Books,History,South,Alice Johnson,18,522.73,0.0,9385.78,6077.81,3307.98,CUST5765,ORD29998
2023-12-31,Books,Non-Fiction,Central,Eve Wilson,13,779.46,0.16,8488.93,4718.38,3770.55,CUST3831,ORD13632
2024-01-05,Clothing,Hat,West,Alice Johnson,2,485.5,0.25,729.34,334.24,395.1,CUST4290,ORD78019
2023-09-19,Sports,Soccer,East,Alice Johnson,20,445.18,0.15,7537.35,5140.78,2396.57,CUST3539,ORD69373
2023-04-17,Clothing,Jeans,South,Carol Davis,15,622.98,0.0,9326.16,3986.47,5339.69,CUST4129,ORD81815
2023-08-25,Clothing,Shoes,Central,Eve Wilson,2,406.08,0.15,693.26,333.78,359.48,CUST5640,ORD11640
2023-05-23,Sports,Football,South,Alice Johnson,14,90.67,0.06,1189.0,733.74,455.26,CUST6554,ORD24586
2023-12-07,Electronics,Laptop,South,Alice Johnson,2,960.47,0.22,1490.68,654.81,835.86,CUST7665,ORD90703
2024-07-21,Sports,Golf,South,Carol Davis,3,907.48,0.29,1938.75,909.93,1028.81,CUST5348,ORD59277
2023-01-04,Sports,Soccer,East,Carol Davis,10,466.47,0.06,4395.31,1983.98,2411.33,CUST2876,ORD30277
2023-10-05,Electronics,Laptop,Central,Alice Johnson,2,850.81,0.22,1323.17,801.29,521.88,CUST3178,ORD61051
2024-10-20,Clothing,Shoes,Central,David Brown,1,816.58,0.2,653.27,343.77,309.51,CUST3631,ORD94404
2024-12-14,Electronics,Tablet,Central,David Brown,7,179.32,0.05,1193.85,549.64,644.21,CUST7069,ORD57012
2023-03-01,Sports,Golf,North,Bob Smith,17,162.45,0.2,2202.9,1251.36,951.55,CUST6721,ORD35596
2023-10-28,Books,Science,East,Eve Wilson,18,264.14,0.28,3407.68,1490.06,1917.62,CUST3808,ORD48647
2024-11-17,Books,Fiction,Central,Eve Wilson,7,37.24,0.23,199.74,120.19,79.55,CUST4158,ORD35290
2023-08-15,Clothing,T-Shirt,North,Eve Wilson,4,896.9,0.15,3034.26,1594.32,1439.94,CUST6211,ORD99394
2024-11-14,Books,Science,North,Eve Wilson,6,885.92,0.16,4480.39,1913.06,2567.33,CUST7880,ORD25698
2024-05-29,Books,Biography,North,Carol Davis,3,29.96,0.26,66.38,40.07,26.31,CUST2562,ORD20564
2023-01-01,Sports,Golf,South,Bob Smith,8,981.88,0.23,6058.17,3162.37,2895.8,CUST9028,ORD34944
2023-05-16,Home,Furniture,West,Eve Wilson,15,841.32,0.01,12475.59,6693.65,5781.93,CUST9078,ORD17845
2023-09-18,Books,Biography,East,Alice Johnson,1,456.93,0.1,411.34,239.66,171.68,CUST2361,ORD25758
2024-06-25,Electronics,Phone,South,Eve Wilson,14,998.26,0.2,11224.19,7169.05,4055.14,CUST9053,ORD95449
2023-02-28,Electronics,Phone,North,David Brown,11,882.08,0.1,8754.45,5102.72,3651.73,CUST6723,ORD33581
2024-02-04,Sports,Basketball,North,David Brown,20,846.66,0.15,14411.65,6437.55,7974.09,CUST9786,ORD17935
2024-08-22,Home,Appliances,Central,Alice Johnson,12,49.84,0.15,506.08,310.11,195.97,CUST8168,ORD89662
2023-11-10,Clothing,Jacket,Central,Eve Wilson,1,765.45,0.07,710.18,430.44,279.74,CUST4320,ORD50217
2023-06-29,Sports,Tennis,East,Alice Johnson,3,881.73,0.02,2598.46,1358.82,1239.64,CUST5148,ORD66584
2023-08-31,Electronics,Headphones,West,Bob Smith,10,926.06,0.21,7316.45,3449.21,3867.24,CUST2627,ORD32494
2023-09-01,Books,Non-Fiction,East,Carol Davis,2,351.27,0.29,501.1,235.59,265.5,CUST1427,ORD32829
2024-02-22,Books,History,West,David Brown,3,328.3,0.16,826.47,420.99,405.48,CUST3738,ORD94000
2023-09-19,Electronics,Phone,Central,Eve Wilson,17,772.07,0.09,11922.39,6866.03,5056.36,CUST6893,ORD81196
2024-10-25,Clothing,Jacket,North,Bob Smith,4,235.34,0.09,856.79,513.97,342.81,CUST1450,ORD33351
2024-03-02,Electronics,Camera,South,Alice Johnson,9,498.54,0.19,3646.74,1679.78,1966.96,CUST1700,ORD63497
2023-04-26,Clothing,Hat,North,Carol Davis,20,306.82,0.27,4470.67,2153.48,2317.18,CUST7273,ORD18975
2024-01-18,Sports,Tennis,East,Bob Smith,17,644.07,0.24,8322.4,3590.5,4731.9,CUST7153,ORD20043
2024-08-27,Sports,Football,North,Bob Smith,11,807.74,0.25,6666.35,3817.05,2849.29,CUST4358,ORD28883
2023-01-02,Home,Garden,East,Carol Davis,18,963.03,0.22,13545.38,6371.85,7173.53,CUST7256,ORD69204
2024-10-17,Home,Kitchen,West,Eve Wilson,7,188.61,0.01,1312.8,644.5,668.3,CUST2399,ORD67869
2023-12-26,Home,Appliances,North,Alice Johnson,16,603.98,0.24,7351.62,3829.93,3521.7,CUST6746,ORD73622
2023-11-30,Books,Non-Fiction,East,Bob Smith,6,606.87,0.14,3129.03,1396.22,1732.81,CUST1342,ORD82226
2024-09-12,Clothing,Hat,East,Eve Wilson,18,501.54,0.23,6943.46,4132.72,2810.74,CUST2716,ORD34624
2024-06-14,Home,Decor,East,Carol Davis,15,504.15,0.04,7228.1,4884.5,2343.6,CUST4106,ORD37066
2024-07-19,Books,Non-Fiction,East,Alice Johnson,19,292.12,0.15,4696.94,3151.58,1545.36,CUST3956,ORD59114
2023-04-18,Books,Non-Fiction,West,Carol Davis,20,855.88,0.15,14465.19,6927.61,7537.59,CUST5164,ORD75993
2023-12-02,Sports,Football,South,Eve Wilson,20,96.19,0.19,1553.09,993.89,559.2,CUST1986,ORD23899
2024-04-25,Home,Kitchen,North,Bob Smith,5,347.09,0.15,1482.58,622.11,860.47,CUST2981,ORD38314
2024-11-10,Electronics,Camera,North,Carol Davis,17,32.74,0.27,404.97,272.61,132.37,CUST7794,ORD37845
2023-03-27,Clothing,Hat,North,Bob Smith,2,679.21,0.13,1183.13,726.73,456.41,CUST3118,ORD36260
2024-05-16,Home,Decor,Central,David Brown,10,915.81,0.21,7221.06,5034.26,2186.8,CUST4243,ORD93872
2024-02-20,Home,Furniture,Central,Eve Wilson,10,892.24,0.01,8861.0,5603.53,3257.48,CUST6620,ORD57764
2023-10-09,Clothing,Jacket,West,Carol Davis,1,92.63,0.02,90.68,50.56,40.12,CUST7977,ORD25945
2024-06-03,Books,Science,East,David Brown,7,52.72,0.0,367.83,189.16,178.67,CUST5909,ORD21630
2024-05-10,Home,Decor,West,Bob Smith,13,599.01,0.03,7521.36,3049.94,4471.42,CUST6935,ORD71274
2023-08-11,Electronics,Camera,West,Bob Smith,14,689.28,0.23,7462.86,4801.15,2661.71,CUST3684,ORD95978
2023-06-03,Electronics,Headphones,West,Carol Davis,1,315.17,0.15,268.25,146.98,121.27,CUST4894,ORD70017
2024-05-24,Sports,Soccer,South,David Brown,15,734.83,0.07,10213.43,6424.88,3788.55,CUST1190,ORD82115
2023-06-26,Clothing,Jacket,East,Alice Johnson,16,620.8,0.04,9580.69,5649.87,3930.83,CUST2238,ORD72908
2024-03-16,Books,Fiction,West,Eve Wilson,15,938.92,0.1,12627.45,8064.42,4563.02,CUST7209,ORD67912
2023-06-12,Electronics,Camera,East,Carol Davis,9,578.71,0.19,4223.57,2742.18,1481.39,CUST5114,ORD67761
2023-11-20,Sports,Football,West,Alice Johnson,15,156.21,0.15,1990.69,1127.01,863.68,CUST9981,ORD85419
2024-03-16,Clothing,Hat,Central,Eve Wilson,15,472.72,0.18,5822.91,2703.47,3119.44,CUST1100,ORD80055
2024-06-11,Electronics,Tablet,West,Alice Johnson,20,356.72,0.12,6263.43,2904.8,3358.63,CUST7114,ORD77669
2024-02-21,Books,History,East,David Brown,6,882.2,0.13,4588.97,2421.49,2167.48,CUST3377,ORD13597
2023-11-19,Books,History,West,Alice Johnson,20,236.25,0.14,4051.57,1802.86,2248.71,CUST5312,ORD31399
2023-03-20,Clothing,Jacket,West,David Brown,12,701.71,0.11,7461.12,3470.81,3990.31,CUST1967,ORD18251
2023-04-02,Clothing,Jeans,South,Bob Smith,2,364.61,0.2,581.56,379.38,202.18,CUST3954,ORD38078
2024-04-07,Clothing,T-Shirt,South,David Brown,6,429.43,0.03,2488.68,1044.73,1443.94,CUST9760,ORD52717
2024-07-31,Clothing,Jeans,East,Carol Davis,20,668.83,0.23,10365.73,6457.01,3908.72,CUST5031,ORD67892
2024-01-18,Electronics,Laptop,South,Carol Davis,3,482.75,0.21,1146.1,509.89,636.2,CUST3113,ORD24825
2024-04-16,Sports,Golf,West,David Brown,13,305.42,0.25,2962.59,2039.76,922.82,CUST7696,ORD22189
2023-12-28,Sports,Football,East,Carol Davis,7,650.68,0.13,3954.27,2469.71,1484.56,CUST7043,ORD28452
2023-07-20,Home,Appliances,West,Carol Davis,17,22.1,0.21,296.67,150.71,145.95,CUST4486,ORD74929
2023-09-12,Sports,Tennis,East,David Brown,2,81.53,0.13,141.64,74.11,67.53,CUST8945,ORD37659
2023-03-25,Sports,Golf,West,Carol Davis,11,962.09,0.08,9750.88,4597.9,5152.98,CUST6466,ORD15776
2024-10-07,Home,Kitchen,Central,David Brown,16,969.0,0.14,13410.9,8607.61,4803.29,CUST8863,ORD37637
2024-04-29,Clothing,Hat,West,Carol Davis,13,380.64,0.23,3788.62,1976.45,1812.17,CUST5635,ORD69857
2024-04-16,Home,Decor,West,Eve Wilson,13,430.46,0.27,4112.53,2177.11,1935.42,CUST5223,ORD16877
2024-01-08,Sports,Football,South,Eve Wilson,19,285.33,0.15,4583.57,2825.86,1757.71,CUST6938,ORD54456
2023-09-06,Electronics,Phone,South,Carol Davis,17,656.63,0.21,8829.58,3880.14,4949.45,CUST9868,ORD37320
2024-06-02,Home,Appliances,Central,David Brown,9,779.08,0.26,5214.18,3347.19,1866.99,CUST7859,ORD16004
2024-01-08,Clothing,Hat,Central,Eve Wilson,11,85.44,0.08,865.28,487.3,377.98,CUST9123,ORD49062
2023-07-12,Books,Fiction,North,Bob Smith,14,587.62,0.2,6580.35,3618.04,2962.31,CUST5785,ORD61233
2024-02-26,Clothing,T-Shirt,Central,Eve Wilson,7,818.33,0.22,4483.11,2104.17,2378.94,CUST2465,ORD18120
2023-09-18,Electronics,Phone,South,Eve Wilson,18,449.67,0.0,8068.98,3541.86,4527.12,CUST5880,ORD32744
2024-09-21,Electronics,Phone,South,David Brown,4,30.84,0.16,103.76,70.75,33.02,CUST1508,ORD38443
2024-06-09,Home,Kitchen,Central,Alice Johnson,8,746.78,0.16,5007.85,2084.44,2923.41,CUST7163,ORD43250
2024-05-01,Electronics,Tablet,Central,Carol Davis,12,302.03,0.08,3333.84,2153.19,1180.65,CUST4286,ORD25848
2023-03-04,Electronics,Phone,Central,David Brown,9,854.68,0.13,6704.21,3454.89,3249.31,CUST8000,ORD92354
2023-02-14,Sports,Football,Central,Alice Johnson,14,865.88,0.28,8712.33,6080.71,2631.62,CUST7905,ORD60236
2024-11-26,Home,Garden,East,Alice Johnson,1,525.04,0.11,467.78,201.58,266.2,CUST8578,ORD33286
2024-06-20,Sports,Football,Central,David Brown,13,135.61,0.08,1616.47,694.89,921.58,CUST3728,ORD85509
2023-02-03,Home,Appliances,East,Eve Wilson,20,203.77,0.01,4022.56,1746.47,2276.09,CUST2954,ORD60740
2023-06-13,Clothing,Jeans,Central,Eve Wilson,2,264.01,0.13,458.67,280.86,177.81,CUST3346,ORD45788
2023-11-12,Electronics,Camera,Central,Carol Davis,6,926.1,0.24,4203.43,2665.17,1538.25,CUST1327,ORD29766
2023-04-20,Electronics,Laptop,West,Eve Wilson,9,808.79,0.25,5452.66,2184.27,3268.39,CUST6521,ORD16359
2024-12-31,Clothing,Jacket,South,Eve Wilson,19,12.79,0.07,226.16,93.95,132.21,CUST2685,ORD38930
2024-05-17,Electronics,Phone,North,Bob Smith,10,45.51,0.18,371.03,244.08,126.96,CUST4123,ORD92152
2023-10-08,Home,Furniture,South,Bob Smith,15,323.74,0.27,3536.25,2206.24,1330.01,CUST8266,ORD91967
2023-08-23,Clothing,T-Shirt,Central,Alice Johnson,19,418.48,0.12,7011.13,4839.0,2172.13,CUST5919,ORD86134
2023-01-08,Home,Appliances,West,David Brown,16,421.47,0.07,6243.04,3687.32,2555.72,CUST5020,ORD86434
2024-02-05,Electronics,Headphones,Central,Carol Davis,10,659.26,0.07,6116.16,2489.42,3626.74,CUST9067,ORD85404
2023-01-17,Electronics,Headphones,East,David Brown,16,734.07,0.27,8541.7,5429.4,3112.3,CUST1562,ORD98920
2023-07-06,Home,Decor,East,Alice Johnson,6,311.7,0.01,1850.66,1077.88,772.78,CUST1155,ORD82724
2023-09-13,Sports,Basketball,East,Eve Wilson,15,711.14,0.05,10156.58,6803.38,3353.2,CUST1368,ORD18409
2023-10-29,Home,Decor,South,Bob Smith,2,258.39,0.24,390.3,249.78,140.52,CUST2011,ORD77663
2024-01-10,Home,Kitchen,East,Alice Johnson,13,52.01,0.19,545.46,313.94,231.52,CUST4526,ORD49047
2023-11-11,Clothing,Shoes,Central,Eve Wilson,17,659.57,0.12,9863.39,5552.21,4311.17,CUST4360,ORD40245
2024-02-21,Electronics,Headphones,West,Carol Davis,17,290.0,0.14,4228.22,2250.02,1978.19,CUST4754,ORD23575
2023-08-11,Electronics,Laptop,East,Bob Smith,3,706.38,0.22,1658.41,1058.25,600.16,CUST4452,ORD16856
2024-03-16,Books,Biography,South,Eve Wilson,9,180.27,0.07,1513.4,778.57,734.84,CUST3175,ORD25345
2023-01-25,Sports,Basketball,North,Eve Wilson,19,384.85,0.25,5473.2,2242.29,3230.91,CUST4539,ORD32223
2023-10-05,Clothing,T-Shirt,South,Alice Johnson,5,459.05,0.04,2214.16,1191.17,1022.99,CUST1653,ORD20751
2024-02-25,Clothing,Jeans,South,David Brown,14,596.55,0.14,7147.81,4721.42,2426.39,CUST9579,ORD81923
2024-06-24,Sports,Tennis,South,Carol Davis,10,472.58,0.04,4535.33,3018.98,1516.35,CUST7938,ORD37897
2023-02-06,Home,Garden,North,Alice Johnson,12,231.67,0.24,2113.19,1420.95,692.23,CUST3786,ORD51044
2023-06-16,Clothing,Jacket,East,David Brown,10,343.25,0.28,2462.25,1425.0,1037.25,CUST6193,ORD46798
2024-05-22,Books,History,West,Carol Davis,1,353.1,0.2,283.26,197.61,85.66,CUST7282,ORD90911
2024-09-27,Sports,Soccer,Central,Alice Johnson,13,146.65,0.21,1514.56,848.96,665.6,CUST9271,ORD24087
2023-03-04,Electronics,Phone,East,Carol Davis,18,600.13,0.06,10111.0,6464.83,3646.17,CUST5559,ORD72778
2023-03-20,Books,Biography,West,David Brown,6,329.34,0.01,1952.84,1034.36,918.48,CUST7356,ORD46637
2023-09-07,Sports,Soccer,West,Carol Davis,4,195.32,0.21,617.39,278.03,339.36,CUST8747,ORD91799
2023-11-13,Home,Garden,East,Alice Johnson,3,256.49,0.14,661.55,278.22,383.33,CUST9596,ORD35722
2024-10-05,Clothing,Hat,East,David Brown,20,162.02,0.26,2402.65,1676.19,726.46,CUST3049,ORD88422
2024-12-08,Clothing,Shoes,South,Eve Wilson,7,143.14,0.29,714.24,360.3,353.94,CUST9207,ORD45328
2024-10-03,Home,Appliances,West,Carol Davis,16,310.79,0.07,4600.55,2321.73,2278.82,CUST3740,ORD61324
2024-03-10,Sports,Football,South,Bob Smith,1,379.09,0.29,269.78,147.44,122.34,CUST5752,ORD28295
2024-04-20,Sports,Football,South,David Brown,15,798.87,0.03,11612.68,7986.21,3626.47,CUST4398,ORD84831
2023-10-31,Sports,Tennis,South,Eve Wilson,19,82.16,0.01,1545.24,715.62,829.62,CUST1006,ORD53585
2024-12-04,Electronics,Headphones,North,Bob Smith,1,437.71,0.14,377.76,214.9,162.86,CUST2037,ORD35287
